customer_id,first_name,last_name,email,signup_date,region,acquisition_channel
2615,Kimberly,Ross,johnhogan@example.com,2023-09-26,South,organic
2616,Melissa,Nelson,bondmarissa@example.org,2023-09-12,East,social
2617,Timothy,Walker,contreraswillie@example.net,2024-10-24,West,social
2618,Peter,Mcclure,murillodarryl@example.com,2024-04-25,South,organic
2619,William,Jones,lisarogers@example.org,2024-12-10,West,email
2620,Brandon,Jones,salazarjoshua@example.com,2024-12-31,West,social
2621,Crystal,Jones,brian62@example.net,2024-09-03,East,social
2622,Alejandra,Wiggins,omay@example.org,2024-07-24,North,organic
2623,Brent,Richardson,joseph77@example.com,2023-08-29,West,organic
2624,Carol,Myers,kleinshane@example.org,2024-09-12,Central,referral
2625,Jessica,Hines,mpowers@example.org,2023-02-16,North,social
2626,Melvin,Peters,reesetravis@example.net,2024-09-26,West,organic
2627,Margaret,Livingston,hendrixariana@example.net,2024-02-09,East,paid_search
2628,Carl,Strickland,sandersalexandria@example.net,2024-07-26,North,organic
2629,Jose,Waller,jameshall@example.org,2023-09-24,South,social
2630,Stephanie,Edwards,jamesmoon@example.com,2023-12-14,West,paid_search
2631,Daniel,Stephens,marshalljamie@example.org,2023-11-21,Central,organic
2632,Erika,Miller,aaronrodriguez@example.com,2023-09-24,North,paid_search
2633,John,Palmer,david78@example.net,2023-05-11,West,paid_search
2634,Tiffany,Bennett,jefferyjones@example.net,2023-10-15,East,email
2635,Amy,Parker,barbergary@example.net,2023-10-17,East,referral
2636,Marcus,Thomas,ccarter@example.org,2023-09-28,Central,social
2637,Ryan,Mitchell,youngjamie@example.com,2023-06-18,East,paid_search
2638,Marilyn,Ross,penningtonrebecca@example.net,2024-05-18,South,social
2639,Krystal,Contreras,rosejones@example.org,2024-11-04,West,social
2640,Danielle,Humphrey,curtislee@example.net,2023-06-02,North,organic
2641,Sarah,Barnes,jessica79@example.com,2023-02-06,West,organic
2642,Jesus,Simmons,nancyryan@example.org,2024-12-23,West,organic
2643,Melanie,Thompson,ricky53@example.net,2024-05-21,North,paid_search
2644,Karen,Moyer,vasquezjacqueline@example.net,2024-12-27,Central,paid_search
2645,Jennifer,Patterson,chavezisabel@example.com,2024-05-19,North,paid_search
2646,Michelle,Crawford,zholmes@example.org,2023-06-01,North,email
2647,Michelle,Smith,bennettdouglas@example.net,2023-07-28,East,paid_search
2648,Mary,White,mark21@example.com,2023-06-22,Central,organic
2649,Erika,Keller,watersamber@example.com,2024-07-30,Central,email
2650,Sharon,Mcdaniel,uhudson@example.org,2023-01-05,Central,organic
2651,Alexandra,Carrillo,charlesduncan@example.com,2023-07-04,West,email
2652,Ashley,Novak,grantamanda@example.net,2023-09-10,West,referral
2653,Joseph,Jordan,krista02@example.org,2023-12-03,North,social
2654,Patricia,Johnson,lauren93@example.net,2024-11-27,North,organic
2655,Meagan,Hamilton,william42@example.com,2024-08-27,North,paid_search
2656,Nicole,Morgan,hollandjustin@example.com,2023-06-07,North,email
2657,Connie,Romero,dominguezscott@example.com,2024-12-25,West,organic
2658,Sandra,Young,ewest@example.org,2023-10-03,Central,paid_search
2659,Amber,Stanton,anthonygilbert@example.com,2023-12-04,North,social
2660,Omar,Miller,ballelizabeth@example.com,2024-04-08,East,social
2661,Troy,Patel,nweaver@example.net,2024-08-05,South,referral
2662,Rose,Wagner,maryanderson@example.net,2023-02-19,East,organic
2663,Barbara,Snyder,gibbsamanda@example.net,2023-02-26,North,paid_search
2664,Alice,Ross,faithsparks@example.com,2024-09-08,West,paid_search
2665,Brett,Adams,alvaradomindy@example.com,2023-09-19,South,organic
2666,Parker,Harvey,bcarroll@example.net,2024-02-13,North,organic
2667,David,Ramirez,kimberlycooper@example.com,2023-08-02,South,organic
2668,Joseph,White,zmurray@example.org,2024-02-17,East,paid_search
2669,Donald,Serrano,jacob32@example.net,2024-10-31,South,social
2670,Amanda,Johnston,kristine33@example.net,2024-05-17,West,organic
2671,Susan,Bradshaw,petersonfrank@example.org,2023-11-14,Central,social
2672,Gabrielle,Moon,amandamorgan@example.com,2024-11-12,North,organic
2673,Gregory,Landry,kjackson@example.org,2024-06-08,South,email
2674,Richard,Lawrence,matthewfranklin@example.net,2024-02-02,West,paid_search
2675,Mitchell,Walker,castropeter@example.com,2024-09-06,West,organic
2676,Anthony,Brewer,stephanie85@example.org,2024-03-08,East,organic
2677,Chelsea,Avila,mallory30@example.org,2024-03-20,West,social
2678,Kristopher,Hanson,housedaniel@example.com,2024-06-09,East,organic
2679,Carol,Martin,adriennebush@example.net,2024-11-23,South,referral
2680,Joel,Leon,robersonjason@example.com,2024-12-31,South,social
2681,Christopher,Carter,murphymark@example.org,2024-06-23,Central,referral
2682,Jay,Thompson,lisaalvarez@example.net,2024-04-24,West,organic
2683,Connor,Lindsey,cyork@example.org,2024-05-04,East,organic
2684,Susan,Baker,heidischneider@example.org,2023-05-11,East,organic
2685,Justin,Carrillo,johnsonmichael@example.com,2024-06-19,West,email
2686,Patrick,Moreno,hortonalexandra@example.net,2023-02-18,Central,organic
2687,Brian,Oconnor,katherinesmith@example.com,2023-02-16,Central,organic
2688,David,Kirk,richard25@example.net,2024-03-11,West,organic
2689,Lisa,Pacheco,ubutler@example.net,2024-11-07,Central,organic
2690,William,Sparks,rryan@example.com,2023-12-30,East,email
2691,Michelle,Taylor,william48@example.net,2024-05-30,North,social
2692,Matthew,Chapman,laura59@example.com,2024-11-08,West,organic
2693,Gregory,Anderson,poncelisa@example.com,2023-07-06,West,organic
2694,Tricia,Johnson,khanbrad@example.com,2024-03-02,East,organic
2695,Nathan,Hall,charlesyoung@example.net,2024-04-10,West,paid_search
2696,Natalie,Ware,lloydmiranda@example.org,2023-09-29,East,social
2697,Jared,Nguyen,lpeters@example.net,2023-07-11,South,referral
2698,Craig,Turner,ncruz@example.net,2024-09-10,East,organic
2699,Tracy,Porter,rodneynolan@example.com,2023-04-19,West,email
2700,Jennifer,Carter,ahernandez@example.org,2023-01-06,West,paid_search
2701,Michael,Robertson,samantharoberts@example.org,2023-06-25,West,organic
2702,Alicia,Trujillo,jasminemorton@example.org,2024-02-19,Central,paid_search
2703,Jillian,Lee,martinezcatherine@example.net,2023-11-07,Central,social
2704,Adrian,Torres,brownjoanna@example.org,2024-09-23,East,email
2705,April,Perry,tmoore@example.net,2024-12-07,West,social
2706,Steven,Johnson,katiepowell@example.net,2023-03-31,South,email
2707,Christopher,Bryant,rachelcastillo@example.com,2023-07-15,North,organic
2708,Jorge,Mcpherson,timothy62@example.net,2024-12-13,South,email
2709,Sheri,Nguyen,dixonkimberly@example.net,2023-08-03,West,email
2710,Judy,Reyes,jessicalong@example.net,2024-10-27,South,social
2711,Misty,Higgins,brewergregory@example.com,2024-10-03,Central,paid_search
2712,Grace,Gonzalez,sararios@example.org,2023-11-05,West,organic
2713,Sue,Howe,hunter29@example.net,2024-03-08,North,organic
2714,Renee,Lewis,gkeith@example.net,2023-06-06,West,organic
2715,Ronald,Murphy,bowmanjoel@example.net,2024-04-27,North,referral
2716,Douglas,Mosley,denise39@example.net,2024-08-22,South,email
2717,James,Hawkins,joseph17@example.net,2024-08-06,West,organic
2718,Deanna,Mclaughlin,zrobinson@example.com,2023-01-09,North,organic
2719,Keith,Mcmahon,jose49@example.com,2024-12-31,West,social
2720,Cheryl,Hardy,patriciamunoz@example.net,2024-05-22,Central,referral
2721,Scott,Lopez,scottmartin@example.com,2024-07-21,East,social
2722,John,Santana,fwolf@example.net,2024-02-14,West,organic
2723,Daniel,Henry,devon88@example.org,2024-09-18,West,paid_search
2724,David,Johnson,taylormichael@example.net,2023-03-04,Central,organic
2725,Krystal,Roy,glenware@example.com,2024-08-13,East,organic
2726,Kathleen,Burns,gstone@example.net,2023-10-02,West,social
2727,Samuel,Sutton,elizabeth52@example.org,2023-04-30,West,email
2728,Dana,Foster,lindseysandra@example.org,2024-10-23,East,social
2729,James,Ramirez,joel61@example.net,2024-03-22,North,paid_search
2730,Melissa,Berry,stevensmichael@example.org,2023-07-16,West,organic
2731,Stephanie,Wiggins,johnsonedward@example.net,2023-08-26,Central,paid_search
2732,Gary,Mcintosh,elizabeth14@example.org,2024-12-02,East,organic
2733,Timothy,Valdez,brianmorrow@example.org,2024-11-03,West,referral
2734,Barbara,Gay,clarkbrittney@example.org,2023-10-28,West,organic
2735,Charlotte,Wilson,jwilliams@example.net,2024-11-20,East,referral
2736,Edward,Clark,delacruzsandra@example.com,2023-06-15,Central,email
2737,Robert,Goodwin,brianobrien@example.net,2024-12-08,North,organic
2738,Emily,Wilson,ipowell@example.org,2023-05-13,South,social
2739,Bobby,Williamson,griffinjennifer@example.net,2024-09-12,West,organic
2740,Julia,Rice,mrandolph@example.net,2024-03-01,West,organic
2741,Julie,Lewis,ashley66@example.com,2023-08-03,Central,paid_search
2742,Jared,Smith,stanleymcdowell@example.com,2023-01-19,East,organic
2743,Kimberly,Garcia,gregory14@example.org,2024-01-01,South,email
2744,Kristine,Vega,sandraheath@example.net,2024-05-30,North,organic
2745,Elizabeth,Hendrix,caitlynbennett@example.org,2023-12-12,West,email
2746,Mary,Vargas,virginia56@example.org,2023-08-21,North,organic
2747,Lisa,Fitzgerald,trujillojason@example.net,2024-05-13,East,social
2748,Ashley,Reed,xcolon@example.org,2023-12-30,North,referral
2749,Jeremy,Chavez,joshuacoleman@example.com,2024-07-24,East,email
2750,Andrea,Fernandez,iparker@example.org,2024-12-07,Central,email
2751,Meghan,Green,beasleykimberly@example.org,2023-04-17,North,social
2752,Donald,Olson,hendersonmichael@example.org,2024-03-24,West,referral
2753,Timothy,Grant,bruce99@example.org,2023-04-24,North,referral
2754,Scott,Griffith,reynoldsmichelle@example.org,2024-09-16,North,email
2755,Robert,Anderson,amanda15@example.com,2023-02-12,Central,email
2756,Jose,Shields,walkerjennifer@example.com,2024-10-07,North,organic
2757,Antonio,Brown,jensenrebecca@example.com,2024-01-06,South,email
2758,Sue,Elliott,woodbrittany@example.com,2024-12-26,West,social
2759,Nathan,Coleman,sonyaking@example.org,2024-05-25,North,email
2760,Derrick,Patrick,hhamilton@example.org,2024-01-08,East,organic
2761,Angela,Hammond,williamsanthony@example.net,2023-05-06,South,email
2762,Laura,Spencer,colejoshua@example.org,2024-03-01,North,paid_search
2763,Tracy,Coleman,stephenszachary@example.net,2024-04-30,East,organic
2764,Elizabeth,West,brittanyoneill@example.org,2023-06-25,North,organic
2765,Terri,Bush,gmiller@example.org,2024-02-29,East,organic
2766,Ricky,Garcia,murrayjermaine@example.org,2023-09-09,South,social
2767,Tanya,Hess,michael84@example.com,2024-06-26,West,email
2768,Kevin,Owen,dannygonzalez@example.org,2023-05-22,West,email
2769,Annette,White,sean69@example.com,2024-02-24,West,paid_search
2770,Tyler,Harris,cookyvonne@example.org,2024-06-12,East,referral
2771,Catherine,Moore,bweeks@example.com,2024-03-29,South,referral
2772,Samuel,Hernandez,brenda83@example.org,2024-06-13,North,email
2773,Holly,Alvarez,brownjoseph@example.com,2023-11-19,West,organic
2774,Ronald,Collins,courtney01@example.org,2023-06-18,West,referral
2775,Brent,Chapman,qmartinez@example.org,2023-02-07,South,organic
2776,Andrew,Rios,amydavid@example.org,2023-03-01,Central,referral
2777,Lori,Hart,audrey53@example.net,2024-03-05,West,referral
2778,Whitney,Jones,bobbybishop@example.net,2024-12-18,Central,email
2779,Benjamin,Lawrence,znoble@example.net,2023-11-18,East,email
2780,Allison,Vasquez,deborahgonzalez@example.net,2023-10-14,Central,organic
2781,Scott,Martinez,jreyes@example.net,2023-05-31,West,social
2782,Kelly,Jenkins,jmoses@example.org,2023-07-30,Central,paid_search
2783,Todd,Cisneros,rcastillo@example.org,2024-09-25,West,social
2784,Jesus,Thompson,samuel38@example.net,2024-10-26,West,social
2785,Brittany,Roberts,forbessean@example.org,2023-11-05,North,email
2786,Carl,Carson,frederick62@example.org,2023-12-09,West,organic
2787,Jason,Williams,iweiss@example.org,2023-05-10,Central,social
2788,Daniel,Jenkins,donnahopkins@example.net,2023-10-18,South,referral
2789,Linda,Burton,atkinsonrachel@example.net,2024-07-19,East,organic
2790,Sherry,Lloyd,mikemiles@example.net,2024-10-12,South,paid_search
2791,Ashley,Larson,hlester@example.org,2024-07-06,Central,organic
2792,Theresa,Estes,sarah80@example.org,2023-11-08,West,organic
2793,Tara,Reilly,kevin22@example.org,2023-04-24,North,referral
2794,Shannon,Beard,alejandra39@example.com,2023-09-23,Central,email
2795,Teresa,Brooks,ryanbryan@example.org,2023-02-18,North,paid_search
2796,Jordan,Williams,qflores@example.org,2024-08-09,North,paid_search
2797,Maria,White,omarmiller@example.net,2023-08-30,Central,paid_search
2798,Richard,Duran,villawilliam@example.com,2024-10-04,Central,social
2799,Emily,Garza,carolhenderson@example.net,2023-08-28,East,email
2800,Edward,Barber,qlane@example.com,2024-11-13,Central,organic
2801,Elizabeth,Williams,chapmanjerome@example.org,2024-01-22,Central,social
2802,Jonathan,Tyler,brodriguez@example.org,2023-04-18,East,social
2803,Troy,Arnold,gregorymitchell@example.net,2023-07-17,East,paid_search
2804,Angela,Walker,xgomez@example.com,2023-05-31,West,paid_search
2805,Bianca,Trevino,owhite@example.org,2023-03-25,North,email
2806,Nicole,Howe,mary66@example.net,2023-05-14,West,organic
2807,John,Baker,edward70@example.org,2023-03-21,East,organic
2808,Ann,Garcia,ernestmahoney@example.net,2024-02-17,Central,social
2809,Kathleen,Petersen,ihill@example.org,2024-02-09,East,social
2810,Aaron,Ponce,josephross@example.net,2024-10-13,West,social
2811,Warren,Mendez,qtaylor@example.com,2024-12-06,West,referral
2812,Timothy,Ewing,eguzman@example.com,2024-03-02,South,social
2813,Andrew,Whitaker,evansjason@example.org,2023-05-11,West,organic
2814,Brenda,Sherman,michaelcampos@example.net,2023-05-13,Central,social
2815,Danielle,Martin,jenniferrodriguez@example.org,2023-05-01,South,email
2816,Thomas,Russell,petersontina@example.org,2023-02-03,South,paid_search
2817,Samantha,Morris,moraleskimberly@example.net,2024-01-14,North,referral
2818,Andrew,Martin,karen72@example.com,2024-02-23,North,social
2819,David,Davis,debra34@example.com,2024-08-08,East,organic
2820,Anthony,Bradley,ebruce@example.net,2023-06-06,North,organic
2821,Todd,Buck,bartondavid@example.com,2024-01-19,East,paid_search
2822,Brooke,Berry,paynestephanie@example.net,2023-01-29,South,organic
2823,Aaron,Morales,collinmiller@example.com,2024-08-26,West,organic
2824,Robert,Abbott,cobbmary@example.net,2023-11-09,East,organic
2825,Jack,Foster,ivalentine@example.com,2024-05-15,North,organic
2826,Christina,Ryan,hollyperkins@example.net,2023-12-24,North,organic
2827,Christine,Alexander,sbradley@example.org,2024-03-03,West,email
2828,Mark,Chapman,linda01@example.org,2024-08-02,West,social
2829,Christina,Bowen,brianmcdaniel@example.com,2024-01-22,West,referral
2830,Virginia,Sanchez,csmall@example.com,2024-09-12,South,email
2831,Daniel,Wells,dvega@example.org,2024-05-31,West,email
2832,Marissa,Medina,uclark@example.org,2024-11-14,West,email
2833,Robert,Fletcher,craigriley@example.com,2023-11-30,North,organic
2834,Nathan,Brown,lindsay48@example.net,2024-11-11,Central,email
2835,John,Williams,rlutz@example.com,2023-08-27,West,paid_search
2836,Kristen,Yang,areynolds@example.org,2023-02-16,West,paid_search
2837,Mark,Graham,alexisgibbs@example.com,2024-10-23,North,social
2838,Leroy,Grimes,vavila@example.net,2024-12-25,North,email
2839,Patricia,Duncan,kayla33@example.net,2024-12-25,East,social
2840,Linda,Johnson,johncasey@example.com,2023-05-07,Central,social
2841,Lauren,Liu,melissalopez@example.com,2024-09-25,Central,organic
2842,Matthew,Roberts,sandersmatthew@example.net,2023-02-24,Central,social
2843,Michael,Schaefer,nealemma@example.org,2024-05-02,Central,paid_search
2844,Melissa,Wilson,kellyrichmond@example.com,2023-05-04,Central,email
2845,Ronnie,Keith,icollins@example.com,2023-01-20,East,organic
2846,Christina,Price,millerjuan@example.org,2023-09-09,Central,email
2847,Christopher,Bartlett,hodgestiffany@example.org,2024-06-30,Central,paid_search
2848,Daniel,Chapman,folson@example.net,2024-08-26,North,paid_search
2849,David,Baxter,beckykhan@example.com,2023-01-24,East,paid_search
2850,Scott,Floyd,galvanjoshua@example.org,2024-02-29,North,paid_search
2851,Virginia,Ortiz,melissa61@example.org,2023-11-21,West,email
2852,Jessica,Calhoun,harrisjohn@example.net,2023-04-28,North,organic
2853,Kathleen,Mendoza,russellhorton@example.net,2023-10-20,South,paid_search
2854,Paul,Goodwin,murraymichael@example.net,2023-04-02,South,organic
2855,Gary,Lucero,kylemartinez@example.net,2024-02-22,South,paid_search
2856,Heather,Hall,natalie54@example.org,2023-11-30,South,organic
2857,Anthony,Blackburn,kevin54@example.net,2023-03-01,East,organic
2858,Tanner,Singh,meganjones@example.org,2023-11-24,South,paid_search
2859,Sheryl,Moore,imitchell@example.net,2023-11-28,East,paid_search
2860,Kathy,Simon,nfleming@example.net,2023-05-04,North,paid_search
2861,Lisa,Miller,zsantana@example.org,2024-09-03,Central,organic
2862,John,Carter,tracyjohnson@example.net,2024-06-04,Central,organic
2863,Amber,Cohen,hurstmichael@example.org,2023-04-28,East,paid_search
2864,Diana,Brown,lawsonpaul@example.org,2024-04-20,Central,organic
2865,Margaret,Scott,arthurlynch@example.org,2024-05-10,North,paid_search
2866,Mark,Gardner,josephenglish@example.com,2023-08-28,North,paid_search
2867,Melanie,Ibarra,johnsonsamantha@example.net,2024-08-23,North,organic
2868,Kristin,Yang,espinozarandy@example.com,2024-07-22,South,organic
2869,William,Palmer,kirbymichael@example.org,2024-02-21,West,paid_search
2870,Joshua,King,jose60@example.net,2024-10-13,Central,organic
2871,Jason,Nichols,haley79@example.net,2023-05-26,East,organic
2872,Jeff,Bush,smithgina@example.net,2023-06-22,South,paid_search
2873,Elizabeth,Allen,thomasstephen@example.net,2024-03-09,Central,paid_search
2874,William,Scott,klara@example.net,2023-01-02,West,paid_search
2875,Ronald,Willis,nicoleduran@example.net,2024-09-27,East,referral
